sales_sk,datetime_sk,customer_sk,product_sk,store_sk,quantity,total_amount,,,,,,,,
91144,11/28/2024,3814,2,38,2,7,,,,,,,,
91145,11/28/2024,10258,26,34,3,13.5,,,,,,,,
91146,11/28/2024,7604,5,35,1,4,,,,,,,,
91147,11/28/2024,6202,24,23,1,4.2,,,,,,,,
91148,11/28/2024,11485,21,37,3,10.5,,,,,,,,
91149,11/28/2024,13936,2,30,2,7,,,,,,,,
91150,11/28/2024,4156,24,9,3,12.6,,,,,,,,
91151,11/28/2024,6495,6,14,1,5,,,,,,,,
91152,11/28/2024,2823,16,32,1,3.2,,,,,,,,
91153,11/28/2024,10659,22,17,1,4,,,,,,,,
91154,11/28/2024,1006,16,30,3,9.6,,,,,,,,
91155,11/28/2024,14015,12,20,3,15,,,,,,,,
91156,11/28/2024,6942,7,20,4,16,,,,,,,,
91157,11/28/2024,11446,16,40,4,12.8,,,,,,,,
91158,11/28/2024,6913,1,1,1,3,,,,,,,,
91159,11/28/2024,4799,26,31,2,9,,,,,,,,
91160,11/28/2024,7738,15,8,1,3,,,,,,,,
91161,11/28/2024,1749,24,23,1,4.2,,,,,,,,
91162,11/28/2024,5702,22,33,2,8,,,,,,,,
91163,11/28/2024,3743,26,14,2,9,,,,,,,,
91164,11/28/2024,6008,25,11,4,16,,,,,,,,
91165,11/28/2024,10742,27,29,2,9,,,,,,,,
91166,11/28/2024,5384,4,20,3,13.5,,,,,,,,
91167,11/28/2024,3998,1,17,1,3,,,,,,,,
91168,11/28/2024,11432,6,18,1,5,,,,,,,,
91169,11/28/2024,10115,2,9,1,3.5,,,,,,,,
91170,11/28/2024,367,17,22,1,4.5,,,,,,,,
91171,11/28/2024,1219,28,35,2,9.6,,,,,,,,
91172,11/28/2024,4879,19,25,5,25,,,,,,,,
91173,11/28/2024,1167,7,7,2,8,,,,,,,,
91174,11/28/2024,3001,27,35,3,13.5,,,,,,,,
91175,11/28/2024,5399,4,12,1,4.5,,,,,,,,
91176,11/28/2024,13977,14,31,1,3,,,,,,,,
91177,11/28/2024,5503,5,30,2,8,,,,,,,,
91178,11/28/2024,13903,1,36,2,6,,,,,,,,
91179,11/28/2024,8537,20,13,2,7,,,,,,,,
91180,11/28/2024,9862,23,39,4,16,,,,,,,,
91181,11/28/2024,6485,21,6,5,17.5,,,,,,,,
91182,11/28/2024,11528,29,24,1,4.8,,,,,,,,
91183,11/28/2024,12435,15,38,1,3,,,,,,,,
91184,11/28/2024,4363,5,39,6,24,,,,,,,,
91185,11/28/2024,7353,23,20,4,16,,,,,,,,
91186,11/28/2024,250,3,4,1,4,,,,,,,,
91187,11/28/2024,1315,5,40,4,16,,,,,,,,
91188,11/28/2024,5895,30,32,2,10,,,,,,,,
91189,11/28/2024,11752,24,2,2,8.4,,,,,,,,
91190,11/28/2024,10153,2,31,1,3.5,,,,,,,,
91191,11/28/2024,13814,16,28,3,9.6,,,,,,,,
91192,11/28/2024,4297,14,5,1,3,,,,,,,,
91193,11/28/2024,3421,2,17,1,3.5,,,,,,,,
91194,11/28/2024,11408,8,1,1,4.5,,,,,,,,
91195,11/28/2024,3404,27,18,5,22.5,,,,,,,,
91196,11/28/2024,11517,16,31,2,6.4,,,,,,,,
91197,11/28/2024,10282,4,33,1,4.5,,,,,,,,
91198,11/28/2024,9831,16,25,1,3.2,,,,,,,,
91199,11/28/2024,7341,25,23,2,8,,,,,,,,
91200,11/28/2024,10424,4,30,1,4.5,,,,,,,,
91201,11/28/2024,6887,28,1,2,9.6,,,,,,,,
91202,11/28/2024,6941,30,31,1,5,,,,,,,,
91203,11/28/2024,14652,5,32,3,12,,,,,,,,
91204,11/28/2024,8515,27,6,1,4.5,,,,,,,,
91205,11/28/2024,12235,15,6,4,12,,,,,,,,
91206,11/28/2024,1868,4,31,1,4.5,,,,,,,,
91207,11/28/2024,6465,2,11,1,3.5,,,,,,,,
91208,11/28/2024,13526,1,40,1,3,,,,,,,,
91209,11/28/2024,3655,30,10,1,5,,,,,,,,
91210,11/28/2024,13516,5,23,1,4,,,,,,,,
91211,11/28/2024,11192,18,6,1,3.5,,,,,,,,
91212,11/28/2024,6080,17,4,1,4.5,,,,,,,,
91213,11/28/2024,3687,29,36,3,14.4,,,,,,,,
91214,11/28/2024,5468,23,11,1,4,,,,,,,,
91215,11/28/2024,4497,15,38,2,6,,,,,,,,
91216,11/28/2024,3655,20,11,1,3.5,,,,,,,,
91217,11/28/2024,6605,2,40,3,10.5,,,,,,,,
91218,11/28/2024,8414,16,20,1,3.2,,,,,,,,
91219,11/28/2024,4887,26,19,4,18,,,,,,,,
91220,11/28/2024,6862,5,31,1,4,,,,,,,,
91221,11/28/2024,1571,23,3,2,8,,,,,,,,
91222,11/28/2024,8406,27,24,1,4.5,,,,,,,,
91223,11/28/2024,12859,15,39,2,6,,,,,,,,
91224,11/28/2024,11187,2,29,1,3.5,,,,,,,,
91225,11/28/2024,5018,24,1,3,12.6,,,,,,,,
91226,11/28/2024,6350,2,34,1,3.5,,,,,,,,
91227,11/28/2024,8636,2,8,2,7,,,,,,,,
91228,11/28/2024,10691,27,5,1,4.5,,,,,,,,
91229,11/28/2024,4520,19,28,3,15,,,,,,,,
91230,11/28/2024,251,22,23,2,8,,,,,,,,
91231,11/28/2024,6858,22,2,1,4,,,,,,,,
91232,11/28/2024,4438,29,4,1,4.8,,,,,,,,
91233,11/28/2024,8944,9,11,3,16.5,,,,,,,,
91234,11/28/2024,10921,5,1,5,20,,,,,,,,
91235,11/28/2024,6182,22,10,3,12,,,,,,,,
91236,11/28/2024,5926,11,35,1,3.8,,,,,,,,
91237,11/28/2024,14719,7,34,5,20,,,,,,,,
91238,11/28/2024,12554,6,36,1,5,,,,,,,,
91239,11/28/2024,1172,4,8,2,9,,,,,,,,
91240,11/28/2024,12913,30,40,3,15,,,,,,,,
91241,11/28/2024,13918,18,4,2,7,,,,,,,,
91242,11/28/2024,14276,25,6,2,8,,,,,,,,
91243,11/28/2024,215,30,12,1,5,,,,,,,,
91244,11/28/2024,244,20,8,2,7,,,,,,,,
91245,11/28/2024,4854,12,36,2,10,,,,,,,,
91246,11/28/2024,2179,27,20,3,13.5,,,,,,,,
91247,11/28/2024,6815,6,24,1,5,,,,,,,,
91248,11/28/2024,9551,5,6,3,12,,,,,,,,
91249,11/28/2024,10663,28,35,1,4.8,,,,,,,,
91250,11/28/2024,11855,26,9,1,4.5,,,,,,,,
91251,11/28/2024,11804,27,39,1,4.5,,,,,,,,
91252,11/28/2024,7075,3,28,3,12,,,,,,,,
91253,11/28/2024,8955,30,24,1,5,,,,,,,,
91254,11/28/2024,8891,1,9,2,6,,,,,,,,
91255,11/28/2024,7333,30,18,1,5,,,,,,,,
91256,11/28/2024,8322,7,20,5,20,,,,,,,,
91257,11/28/2024,675,25,36,1,4,,,,,,,,
91258,11/28/2024,10478,18,6,1,3.5,,,,,,,,
91259,11/28/2024,4186,5,7,2,8,,,,,,,,
91260,11/28/2024,2663,14,36,3,9,,,,,,,,
91261,11/28/2024,7839,3,9,2,8,,,,,,,,
91262,11/28/2024,1969,21,1,2,7,,,,,,,,
91263,11/28/2024,688,14,25,5,15,,,,,,,,
91264,11/28/2024,3522,8,23,1,4.5,,,,,,,,
91265,11/28/2024,8120,4,2,1,4.5,,,,,,,,
91266,11/28/2024,2312,12,2,1,5,,,,,,,,
91267,11/28/2024,5086,16,32,1,3.2,,,,,,,,
91268,11/28/2024,14787,17,32,3,13.5,,,,,,,,
91269,11/28/2024,4685,17,17,3,13.5,,,,,,,,
91270,11/28/2024,12544,25,6,1,4,,,,,,,,
91271,11/28/2024,4061,3,20,1,4,,,,,,,,
91272,11/28/2024,9236,15,25,2,6,,,,,,,,
91273,11/28/2024,7683,22,2,1,4,,,,,,,,
91274,11/28/2024,13374,19,29,3,15,,,,,,,,
91275,11/28/2024,7787,12,13,5,25,,,,,,,,
91276,11/28/2024,13424,30,30,2,10,,,,,,,,
91277,11/28/2024,2711,27,1,2,9,,,,,,,,
91278,11/28/2024,12657,5,2,1,4,,,,,,,,
91279,11/28/2024,5679,30,9,2,10,,,,,,,,
91280,11/28/2024,821,16,14,3,9.6,,,,,,,,
91281,11/28/2024,11088,15,20,2,6,,,,,,,,
91282,11/28/2024,13646,7,33,4,16,,,,,,,,
91283,11/28/2024,10857,24,4,1,4.2,,,,,,,,
91284,11/28/2024,6732,22,1,1,4,,,,,,,,
91285,11/28/2024,5934,4,11,3,13.5,,,,,,,,
91286,11/28/2024,1549,27,4,1,4.5,,,,,,,,
91287,11/28/2024,8815,8,39,1,4.5,,,,,,,,
91288,11/28/2024,6814,6,8,3,15,,,,,,,,
91289,11/28/2024,887,17,39,1,4.5,,,,,,,,
91290,11/28/2024,5709,19,9,2,10,,,,,,,,
91291,11/28/2024,1099,1,1,5,15,,,,,,,,
91292,11/28/2024,4975,3,21,2,8,,,,,,,,
91293,11/28/2024,14895,29,24,3,14.4,,,,,,,,
91294,11/28/2024,12681,20,21,1,3.5,,,,,,,,
91295,11/28/2024,10373,30,32,1,5,,,,,,,,
91296,11/28/2024,3224,3,24,1,4,,,,,,,,
91297,11/28/2024,14798,13,5,2,11,,,,,,,,
91298,11/28/2024,7161,5,9,5,20,,,,,,,,
91299,11/28/2024,2963,6,14,2,10,,,,,,,,
91300,11/28/2024,12333,27,13,1,4.5,,,,,,,,
91301,11/28/2024,10428,29,19,1,4.8,,,,,,,,
91302,11/28/2024,2562,23,36,2,8,,,,,,,,
91303,11/28/2024,14333,12,10,3,15,,,,,,,,
91304,11/28/2024,2266,13,20,2,11,,,,,,,,
91305,11/28/2024,10900,27,14,1,4.5,,,,,,,,
91306,11/28/2024,3886,4,10,2,9,,,,,,,,
91307,11/28/2024,6534,7,26,1,4,,,,,,,,
91308,11/28/2024,13256,25,2,1,4,,,,,,,,
91309,11/28/2024,427,4,21,1,4.5,,,,,,,,
91310,11/28/2024,8626,14,40,1,3,,,,,,,,
91311,11/28/2024,4200,8,8,2,9,,,,,,,,
91312,11/28/2024,306,4,21,2,9,,,,,,,,
91313,11/28/2024,2597,5,36,5,20,,,,,,,,
91314,11/28/2024,14142,16,4,1,3.2,,,,,,,,
91315,11/28/2024,4484,17,36,2,9,,,,,,,,
91316,11/29/2024,14659,5,35,3,12,,,,,,,,
91317,11/29/2024,10679,19,32,1,5,,,,,,,,
91318,11/29/2024,846,13,31,1,5.5,,,,,,,,
91319,11/29/2024,1295,14,7,2,6,,,,,,,,
91320,11/29/2024,10797,1,24,2,6,,,,,,,,
91321,11/29/2024,12659,10,25,4,26,,,,,,,,
91322,11/29/2024,11245,9,3,5,27.5,,,,,,,,
91323,11/29/2024,8282,6,24,4,20,,,,,,,,
91324,11/29/2024,14740,28,31,2,9.6,,,,,,,,
91325,11/29/2024,12473,29,6,2,9.6,,,,,,,,
91326,11/29/2024,3340,10,39,1,6.5,,,,,,,,
91327,11/29/2024,10087,11,21,2,7.6,,,,,,,,
91328,11/29/2024,6458,9,25,2,11,,,,,,,,
91329,11/29/2024,13145,3,36,2,8,,,,,,,,
91330,11/29/2024,14187,8,19,5,22.5,,,,,,,,
91331,11/29/2024,5189,7,33,5,20,,,,,,,,
91332,11/29/2024,107,13,35,2,11,,,,,,,,
91333,11/29/2024,4,22,11,4,16,,,,,,,,
91334,11/29/2024,13064,2,37,1,3.5,,,,,,,,
91335,11/29/2024,5322,13,39,4,22,,,,,,,,
91336,11/29/2024,6293,8,25,4,18,,,,,,,,
91337,11/29/2024,8417,17,3,2,9,,,,,,,,
91338,11/29/2024,9234,15,10,1,3,,,,,,,,
91339,11/29/2024,11687,14,40,2,6,,,,,,,,
91340,11/29/2024,1667,4,20,1,4.5,,,,,,,,
91341,11/29/2024,11956,3,8,4,16,,,,,,,,
91342,11/29/2024,10547,7,8,1,4,,,,,,,,
91343,11/29/2024,4219,10,8,2,13,,,,,,,,
91344,11/29/2024,13972,15,11,1,3,,,,,,,,
91345,11/29/2024,8025,19,33,3,15,,,,,,,,
91346,11/29/2024,985,5,18,2,8,,,,,,,,
91347,11/29/2024,12305,17,9,1,4.5,,,,,,,,
91348,11/29/2024,12032,20,7,1,3.5,,,,,,,,
91349,11/29/2024,13363,23,20,5,20,,,,,,,,
91350,11/29/2024,3859,6,4,2,10,,,,,,,,
91351,11/29/2024,1517,16,8,4,12.8,,,,,,,,
91352,11/29/2024,12488,27,6,6,27,,,,,,,,
91353,11/29/2024,6825,30,33,4,20,,,,,,,,
91354,11/29/2024,11013,14,1,1,3,,,,,,,,
91355,11/29/2024,3479,12,33,2,10,,,,,,,,
91356,11/29/2024,13861,8,17,2,9,,,,,,,,
91357,11/29/2024,14244,3,32,1,4,,,,,,,,
91358,11/29/2024,8411,20,33,1,3.5,,,,,,,,
91359,11/29/2024,7675,21,27,3,10.5,,,,,,,,
91360,11/29/2024,4051,15,6,1,3,,,,,,,,
91361,11/29/2024,10115,16,9,1,3.2,,,,,,,,
91362,11/29/2024,12387,30,21,1,5,,,,,,,,
91363,11/29/2024,4105,28,20,1,4.8,,,,,,,,
91364,11/29/2024,9655,29,32,1,4.8,,,,,,,,
91365,11/29/2024,2629,28,21,1,4.8,,,,,,,,
91366,11/29/2024,2591,17,31,1,4.5,,,,,,,,
91367,11/29/2024,6132,3,17,2,8,,,,,,,,
91368,11/29/2024,4551,27,9,2,9,,,,,,,,
91369,11/29/2024,8922,27,6,3,13.5,,,,,,,,
91370,11/29/2024,2359,3,8,1,4,,,,,,,,
91371,11/29/2024,2794,23,21,1,4,,,,,,,,
91372,11/29/2024,1929,26,26,1,4.5,,,,,,,,
91373,11/29/2024,10837,5,17,2,8,,,,,,,,
91374,11/29/2024,107,19,13,2,10,,,,,,,,
91375,11/29/2024,2047,16,14,6,19.2,,,,,,,,
91376,11/29/2024,2127,10,5,1,6.5,,,,,,,,
91377,11/29/2024,1317,11,24,1,3.8,,,,,,,,
91378,11/29/2024,11349,23,3,2,8,,,,,,,,
91379,11/29/2024,6986,19,23,2,10,,,,,,,,
91380,11/29/2024,5863,29,5,3,14.4,,,,,,,,
91381,11/29/2024,5693,4,6,2,9,,,,,,,,
91382,11/29/2024,14112,7,5,4,16,,,,,,,,
91383,11/29/2024,1097,22,32,2,8,,,,,,,,
91384,11/29/2024,6513,5,17,5,20,,,,,,,,
91385,11/29/2024,10264,24,20,2,8.4,,,,,,,,
91386,11/29/2024,10556,15,18,2,6,,,,,,,,
91387,11/29/2024,9841,9,21,1,5.5,,,,,,,,
91388,11/29/2024,11359,6,2,1,5,,,,,,,,
91389,11/29/2024,424,2,14,3,10.5,,,,,,,,
91390,11/29/2024,14731,4,4,2,9,,,,,,,,
91391,11/29/2024,4391,7,17,1,4,,,,,,,,
91392,11/29/2024,2808,17,9,2,9,,,,,,,,
91393,11/29/2024,804,17,31,2,9,,,,,,,,
91394,11/29/2024,4622,27,20,1,4.5,,,,,,,,
91395,11/29/2024,14758,4,31,1,4.5,,,,,,,,
91396,11/29/2024,1684,15,23,2,6,,,,,,,,
91397,11/29/2024,1098,16,23,1,3.2,,,,,,,,
91398,11/29/2024,919,27,32,2,9,,,,,,,,
91399,11/29/2024,493,28,36,1,4.8,,,,,,,,
91400,11/29/2024,4850,10,4,1,6.5,,,,,,,,
91401,11/29/2024,9203,21,4,1,3.5,,,,,,,,
91402,11/29/2024,11139,11,28,2,7.6,,,,,,,,
91403,11/29/2024,12910,18,9,2,7,,,,,,,,
91404,11/29/2024,2013,7,24,2,8,,,,,,,,
91405,11/29/2024,8978,17,10,2,9,,,,,,,,
91406,11/29/2024,9684,26,6,1,4.5,,,,,,,,
91407,11/29/2024,11268,13,23,2,11,,,,,,,,
91408,11/29/2024,14563,7,15,3,12,,,,,,,,
91409,11/29/2024,14952,16,25,1,3.2,,,,,,,,
91410,11/29/2024,13689,16,21,3,9.6,,,,,,,,
91411,11/29/2024,3541,20,10,2,7,,,,,,,,
91412,11/29/2024,937,11,13,2,7.6,,,,,,,,
91413,11/29/2024,10045,19,17,1,5,,,,,,,,
91414,11/29/2024,1165,24,39,5,21,,,,,,,,
91415,11/29/2024,13353,4,32,4,18,,,,,,,,
91416,11/29/2024,14710,25,21,1,4,,,,,,,,
91417,11/29/2024,12875,5,7,4,16,,,,,,,,
91418,11/29/2024,9391,13,39,1,5.5,,,,,,,,
91419,11/29/2024,2394,1,39,2,6,,,,,,,,
91420,11/29/2024,11877,3,14,3,12,,,,,,,,
91421,11/29/2024,2795,30,17,1,5,,,,,,,,
91422,11/29/2024,8250,22,32,1,4,,,,,,,,
91423,11/29/2024,13290,30,10,1,5,,,,,,,,
91424,11/29/2024,5101,15,20,1,3,,,,,,,,
91425,11/29/2024,11311,27,21,1,4.5,,,,,,,,
91426,11/29/2024,3590,19,31,1,5,,,,,,,,
91427,11/29/2024,4877,4,33,1,4.5,,,,,,,,
91428,11/29/2024,3114,26,25,2,9,,,,,,,,
91429,11/29/2024,11783,6,39,4,20,,,,,,,,
91430,11/29/2024,10775,30,39,1,5,,,,,,,,
91431,11/29/2024,6220,17,12,3,13.5,,,,,,,,
91432,11/29/2024,3949,9,31,4,22,,,,,,,,
91433,11/29/2024,4182,17,39,4,18,,,,,,,,
91434,11/29/2024,14272,11,9,1,3.8,,,,,,,,
91435,11/29/2024,1702,8,2,1,4.5,,,,,,,,
91436,11/29/2024,4034,27,30,2,9,,,,,,,,
91437,11/29/2024,569,15,15,2,6,,,,,,,,
91438,11/29/2024,3760,22,3,1,4,,,,,,,,
91439,11/29/2024,367,23,10,1,4,,,,,,,,
91440,11/29/2024,2448,6,28,4,20,,,,,,,,
91441,11/29/2024,8826,30,18,4,20,,,,,,,,
91442,11/29/2024,4946,29,15,2,9.6,,,,,,,,
91443,11/29/2024,3568,19,4,2,10,,,,,,,,
91444,11/29/2024,5921,15,4,2,6,,,,,,,,
91445,11/29/2024,9410,27,30,1,4.5,,,,,,,,
91446,11/29/2024,6816,8,21,1,4.5,,,,,,,,
91447,11/29/2024,9726,16,39,1,3.2,,,,,,,,
91448,11/29/2024,2296,5,28,5,20,,,,,,,,
91449,11/29/2024,3167,5,36,3,12,,,,,,,,
91450,11/29/2024,14176,29,15,1,4.8,,,,,,,,
91451,11/29/2024,7750,9,14,1,5.5,,,,,,,,
91452,11/29/2024,4491,1,21,2,6,,,,,,,,
91453,11/29/2024,2784,21,40,1,3.5,,,,,,,,
91454,11/29/2024,13752,24,6,1,4.2,,,,,,,,
91455,11/29/2024,4424,4,28,6,27,,,,,,,,
91456,11/29/2024,12290,19,3,3,15,,,,,,,,
91457,11/29/2024,941,20,37,2,7,,,,,,,,
91458,11/29/2024,999,17,2,1,4.5,,,,,,,,
91459,11/29/2024,14435,21,14,3,10.5,,,,,,,,
91460,11/29/2024,982,19,4,4,20,,,,,,,,
91461,11/29/2024,10860,17,30,3,13.5,,,,,,,,
91462,11/29/2024,14976,23,18,2,8,,,,,,,,
91463,11/29/2024,12093,17,4,1,4.5,,,,,,,,
91464,11/29/2024,2673,10,19,4,26,,,,,,,,
91465,11/29/2024,6428,17,28,1,4.5,,,,,,,,
91466,11/29/2024,4213,30,28,3,15,,,,,,,,
91467,11/29/2024,4888,15,6,2,6,,,,,,,,
91468,11/29/2024,6325,2,9,2,7,,,,,,,,
91469,11/29/2024,4509,21,21,1,3.5,,,,,,,,
91470,11/29/2024,6834,5,13,2,8,,,,,,,,
91471,11/29/2024,10565,25,24,1,4,,,,,,,,
91472,11/29/2024,7254,20,13,3,10.5,,,,,,,,
91473,11/29/2024,10506,29,40,1,4.8,,,,,,,,
91474,11/29/2024,7593,3,4,1,4,,,,,,,,
91475,11/29/2024,8491,27,6,5,22.5,,,,,,,,
91476,11/29/2024,11558,11,7,2,7.6,,,,,,,,
91477,11/29/2024,14564,25,32,2,8,,,,,,,,
91478,11/29/2024,705,17,24,3,13.5,,,,,,,,
91479,11/29/2024,5575,3,20,6,24,,,,,,,,
91480,11/29/2024,1471,18,32,1,3.5,,,,,,,,
91481,11/29/2024,6581,5,25,1,4,,,,,,,,
91482,11/29/2024,1873,28,2,1,4.8,,,,,,,,
91483,11/29/2024,7063,14,12,2,6,,,,,,,,
91484,11/29/2024,7709,28,35,5,24,,,,,,,,
91485,11/29/2024,8108,30,4,3,15,,,,,,,,
91486,11/29/2024,1240,30,10,1,5,,,,,,,,
91487,11/29/2024,6969,29,38,4,19.2,,,,,,,,
91488,11/29/2024,11044,19,8,4,20,,,,,,,,
91489,11/29/2024,6888,24,2,2,8.4,,,,,,,,
91490,11/29/2024,3967,20,39,2,7,,,,,,,,
91491,11/29/2024,11333,25,19,2,8,,,,,,,,
91492,11/29/2024,7587,8,2,1,4.5,,,,,,,,
91493,11/29/2024,3782,4,23,1,4.5,,,,,,,,
91494,11/29/2024,3965,3,23,2,8,,,,,,,,
91495,11/29/2024,13850,5,32,1,4,,,,,,,,
91496,11/29/2024,2760,3,19,1,4,,,,,,,,
91497,11/29/2024,6085,27,37,4,18,,,,,,,,
91498,11/29/2024,9845,27,18,2,9,,,,,,,,
91499,11/29/2024,4177,5,13,2,8,,,,,,,,
91500,11/29/2024,3797,14,2,2,6,,,,,,,,
91501,11/29/2024,4881,7,36,2,8,,,,,,,,
91502,11/29/2024,12999,25,21,2,8,,,,,,,,
91503,11/29/2024,7313,5,15,1,4,,,,,,,,
91504,11/29/2024,7235,3,1,1,4,,,,,,,,
91505,11/29/2024,5134,8,25,1,4.5,,,,,,,,
91506,11/29/2024,9589,12,18,1,5,,,,,,,,
91507,11/29/2024,10468,4,8,5,22.5,,,,,,,,
91508,11/29/2024,9026,27,25,1,4.5,,,,,,,,
91509,11/29/2024,5239,2,9,4,14,,,,,,,,
91510,11/29/2024,4475,18,4,4,14,,,,,,,,
91511,11/29/2024,5178,6,1,2,10,,,,,,,,
91512,11/29/2024,4677,9,39,2,11,,,,,,,,
91513,11/29/2024,10841,19,19,2,10,,,,,,,,
91514,11/29/2024,3709,1,4,1,3,,,,,,,,
91515,11/29/2024,14431,27,20,2,9,,,,,,,,
91516,11/29/2024,3804,11,25,2,7.6,,,,,,,,
91517,11/29/2024,1376,16,32,1,3.2,,,,,,,,
91518,11/29/2024,9172,10,30,2,13,,,,,,,,
91519,11/29/2024,14555,25,8,1,4,,,,,,,,
91520,11/29/2024,804,3,9,2,8,,,,,,,,
91521,11/29/2024,12192,12,19,5,25,,,,,,,,
91522,11/29/2024,4361,11,6,3,11.4,,,,,,,,
91523,11/29/2024,139,4,2,3,13.5,,,,,,,,
91524,11/29/2024,12140,9,31,1,5.5,,,,,,,,
91525,11/29/2024,6411,15,17,1,3,,,,,,,,
91526,11/29/2024,1147,15,30,3,9,,,,,,,,
91527,11/29/2024,13275,13,30,2,11,,,,,,,,
91528,11/29/2024,13684,17,15,2,9,,,,,,,,
91529,11/29/2024,2088,27,13,1,4.5,,,,,,,,
91530,11/29/2024,13032,19,27,1,5,,,,,,,,
91531,11/29/2024,1159,8,36,2,9,,,,,,,,
91532,11/29/2024,1892,2,36,1,3.5,,,,,,,,
91533,11/29/2024,3083,25,18,1,4,,,,,,,,
91534,11/29/2024,13180,30,4,1,5,,,,,,,,
91535,11/29/2024,2975,15,21,1,3,,,,,,,,
91536,11/29/2024,9747,5,26,1,4,,,,,,,,
91537,11/29/2024,14794,25,21,2,8,,,,,,,,
91538,11/29/2024,7774,25,12,3,12,,,,,,,,
91539,11/29/2024,12790,1,2,1,3,,,,,,,,
91540,11/29/2024,7001,11,2,1,3.8,,,,,,,,
91541,11/29/2024,3761,5,11,2,8,,,,,,,,
91542,11/29/2024,616,10,16,4,26,,,,,,,,
91543,11/29/2024,14486,21,38,4,14,,,,,,,,
91544,11/29/2024,8398,2,17,2,7,,,,,,,,
91545,11/29/2024,9263,7,6,2,8,,,,,,,,
91546,11/29/2024,10094,7,2,6,24,,,,,,,,
91547,11/29/2024,8342,19,9,2,10,,,,,,,,
91548,11/29/2024,12794,10,20,2,13,,,,,,,,
91549,11/29/2024,8675,9,1,1,5.5,,,,,,,,
91550,11/29/2024,9417,28,19,1,4.8,,,,,,,,
91551,11/29/2024,9761,13,1,1,5.5,,,,,,,,
91552,11/29/2024,11471,2,32,2,7,,,,,,,,
91553,11/29/2024,6644,11,14,3,11.4,,,,,,,,
91554,11/29/2024,9454,23,3,1,4,,,,,,,,
91555,11/29/2024,11487,14,6,1,3,,,,,,,,
91556,11/29/2024,10115,25,7,3,12,,,,,,,,
91557,11/29/2024,3619,5,5,1,4,,,,,,,,
91558,11/29/2024,8476,18,15,4,14,,,,,,,,
91559,11/29/2024,6630,22,9,2,8,,,,,,,,
91560,11/29/2024,8209,21,6,4,14,,,,,,,,
91561,11/29/2024,12564,27,24,3,13.5,,,,,,,,
91562,11/29/2024,9242,24,1,2,8.4,,,,,,,,
91563,11/29/2024,14311,5,13,2,8,,,,,,,,
91564,11/29/2024,8386,5,37,2,8,,,,,,,,
91565,11/29/2024,12209,6,29,2,10,,,,,,,,
91566,11/29/2024,5896,13,19,3,16.5,,,,,,,,
91567,11/29/2024,10924,28,40,1,4.8,,,,,,,,
91568,11/29/2024,8193,16,10,1,3.2,,,,,,,,
91569,11/29/2024,14281,30,28,3,15,,,,,,,,
91570,11/29/2024,14971,17,24,1,4.5,,,,,,,,
91571,11/29/2024,1486,23,35,5,20,,,,,,,,
91572,11/29/2024,4574,24,40,2,8.4,,,,,,,,
91573,11/29/2024,3651,28,36,1,4.8,,,,,,,,
91574,11/29/2024,4892,1,16,3,9,,,,,,,,
91575,11/29/2024,4386,30,1,1,5,,,,,,,,
91576,11/29/2024,3198,17,6,2,9,,,,,,,,
91577,11/29/2024,9028,27,1,2,9,,,,,,,,
91578,11/29/2024,9435,5,11,1,4,,,,,,,,
91579,11/29/2024,4530,30,31,2,10,,,,,,,,
91580,11/29/2024,9095,13,39,4,22,,,,,,,,
91581,11/29/2024,14719,3,8,1,4,,,,,,,,
91582,11/29/2024,14740,1,20,2,6,,,,,,,,
91583,11/30/2024,8378,4,14,1,4.5,,,,,,,,
91584,11/30/2024,6688,16,37,1,3.2,,,,,,,,
91585,11/30/2024,598,1,1,1,3,,,,,,,,
91586,11/30/2024,12202,13,2,2,11,,,,,,,,
91587,11/30/2024,3599,17,24,2,9,,,,,,,,
91588,11/30/2024,2225,2,1,2,7,,,,,,,,
91589,11/30/2024,3695,5,40,1,4,,,,,,,,
91590,11/30/2024,12559,14,3,5,15,,,,,,,,
91591,11/30/2024,1175,17,21,2,9,,,,,,,,
91592,11/30/2024,12839,14,19,1,3,,,,,,,,
91593,11/30/2024,10975,21,8,4,14,,,,,,,,
91594,11/30/2024,5899,23,14,1,4,,,,,,,,
91595,11/30/2024,12516,27,19,1,4.5,,,,,,,,
91596,11/30/2024,13483,9,18,1,5.5,,,,,,,,
91597,11/30/2024,12954,2,4,1,3.5,,,,,,,,
91598,11/30/2024,6145,18,38,5,17.5,,,,,,,,
91599,11/30/2024,2451,9,21,3,16.5,,,,,,,,
91600,11/30/2024,8093,22,20,1,4,,,,,,,,
91601,11/30/2024,7365,1,23,2,6,,,,,,,,
91602,11/30/2024,1284,17,10,1,4.5,,,,,,,,
91603,11/30/2024,9337,27,21,1,4.5,,,,,,,,
91604,11/30/2024,11277,30,21,2,10,,,,,,,,
91605,11/30/2024,10945,6,1,2,10,,,,,,,,
91606,11/30/2024,856,8,28,2,9,,,,,,,,
91607,11/30/2024,13135,15,10,1,3,,,,,,,,
91608,11/30/2024,13562,23,15,1,4,,,,,,,,
91609,11/30/2024,9754,26,35,1,4.5,,,,,,,,
91610,11/30/2024,8920,30,29,2,10,,,,,,,,
91611,11/30/2024,8188,24,10,1,4.2,,,,,,,,
91612,11/30/2024,9270,7,20,1,4,,,,,,,,
91613,11/30/2024,10159,3,20,4,16,,,,,,,,
